ID,Name,Age,Overall,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
232655,S. Juklerød,24,72,3500000,8000,1907,Left,1,3,3,High/ Medium,74,176,74,59,44,67,48,74,70,41,59,68,87,84,77,69,59,67,74,88,73,70,57,63,66,68,50,71,65,72,70,6,9,13,5,11
192774,K. Manolas,27,85,37500000,96000,1642,Right,3,2,2,Low/ High,74,183,27,10,80,60,16,54,30,10,61,65,80,85,68,85,59,40,86,76,82,12,86,86,25,22,26,79,86,87,89,8,6,8,15,12
169938,Hugo Vieira,29,70,1800000,5000,1782,Right,1,3,3,High/ Low,70,161,67,66,60,59,69,72,68,48,54,68,84,88,82,75,71,71,81,73,59,60,56,23,71,68,60,68,25,28,19,14,14,9,9,11
244635,M. Pronichev,18,62,625000,3000,1529,Right,1,4,2,High/ Medium,72,172,60,70,62,60,51,65,46,40,55,64,69,68,67,54,64,56,61,55,58,64,39,15,62,52,55,49,28,20,23,12,5,7,9,13
244395,A. Nathaniel-George,23,60,280000,1000,1459,Right,1,3,3,Medium/ Medium,69,150,54,52,35,55,40,65,45,48,32,62,82,80,76,43,78,60,36,57,41,63,32,22,56,54,46,52,27,31,34,13,5,6,15,14
237382,F. Melegoni,19,63,775000,2000,1659,Right,1,3,2,Medium/ Medium,73,163,59,53,49,68,50,60,59,57,70,66,62,48,66,60,73,66,48,47,52,47,53,40,55,69,64,59,57,58,58,12,13,6,7,7
237105,O. Cabezas,21,71,3000000,1000,1603,Left,1,3,2,Medium/ Medium,71,174,47,45,66,60,20,56,34,25,50,59,74,61,67,62,68,21,78,77,84,20,80,73,41,36,38,55,62,73,70,8,14,11,8,15
236811,R. Balanta,25,55,120000,1000,1326,Right,1,3,2,Medium/ Low,69,159,32,56,53,39,42,53,35,31,26,51,69,68,60,52,75,60,63,57,56,47,32,14,53,49,57,48,13,17,16,13,11,5,8,13
215593,D. Kort,23,68,1300000,3000,1697,Right,1,3,3,Medium/ Medium,69,143,53,55,49,67,47,67,65,60,65,69,67,66,71,63,79,70,74,63,39,73,55,36,60,72,49,67,31,40,39,9,8,8,12,16
139482,M. Bean,34,60,100000,1000,1725,Right,1,3,2,Medium/ High,71,161,51,51,59,59,54,56,52,47,57,56,68,66,73,61,70,57,77,81,72,51,64,62,50,57,51,53,60,61,57,8,7,9,14,7
241982,E. Watt,18,54,150000,4000,1536,Right,1,3,2,Medium/ Medium,69,159,43,41,37,57,39,55,48,49,56,55,68,67,67,54,73,55,60,58,49,47,70,52,38,53,47,56,53,52,51,9,6,7,11,9
152211,R. Özcan,34,75,2700000,36000,1169,Left,1,2,1,Medium/ Medium,72,172,12,14,14,34,13,13,14,19,26,14,52,51,48,73,36,23,71,36,72,17,32,22,10,32,16,53,12,14,13,73,71,71,76,75
208449,C. Hérelle,25,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,13
244084,K. Pytlik,20,59,190000,1000,1286,Right,1,3,2,Medium/ Medium,72,185,20,16,56,50,24,22,22,23,20,48,61,64,56,53,57,38,83,53,70,22,45,54,28,31,36,42,58,65,57,13,13,11,9,8
244858,N. Hahn,17,55,180000,1000,1505,Right,1,4,2,Medium/ Medium,68,137,39,31,47,63,29,59,49,40,56,62,74,66,79,54,82,48,73,52,36,28,62,48,26,57,47,44,56,48,52,7,11,9,6,9
244120,S. Rénot,28,63,300000,1000,974,Right,1,3,1,Medium/ Medium,73,176,12,10,13,26,9,12,13,11,24,18,35,32,28,56,45,25,57,25,60,10,27,17,10,31,17,49,12,14,13,61,61,62,64,64
228383,K. Grabara,19,59,280000,3000,969,Right,1,3,1,Medium/ Medium,75,165,18,13,12,31,13,19,17,19,19,15,40,38,38,56,41,21,52,29,50,14,26,14,5,30,17,50,5,19,13,60,57,52,56,60
244987,M. Álvarez,29,65,450000,4000,925,Left,1,3,1,Medium/ Medium,73,185,12,9,10,22,9,12,8,8,17,21,25,22,31,45,37,25,64,21,65,8,23,14,8,36,11,30,13,13,14,67,60,55,75,65
166539,D. Etienne Jr.,21,68,1500000,3000,1702,Right,1,3,4,High/ Medium,70,170,60,62,40,59,55,77,65,40,53,69,86,84,85,60,78,67,67,69,55,50,66,42,62,70,53,55,50,23,21,7,10,6,6,5
164458,S. Aborah,31,63,325000,1000,1813,Right,1,3,3,Medium/ Medium,67,148,57,49,54,65,59,57,63,63,58,63,68,65,75,59,83,62,81,78,66,60,72,65,46,66,50,70,47,61,59,13,14,11,15,9
221397,Dani Molina,22,64,675000,4000,1728,Left,1,3,3,Medium/ Low,72,159,49,56,42,72,58,64,66,59,69,69,53,58,66,58,67,59,59,52,33,66,63,59,56,71,55,62,50,68,66,11,10,16,15,13
231139,J. Fitzwater,20,66,875000,6000,1568,Right,1,3,2,Medium/ High,74,154,28,35,65,57,37,48,37,36,54,50,67,68,64,57,65,50,77,75,76,26,65,64,35,45,43,60,64,65,64,14,8,9,5,15
245601,C. Sánchez,18,60,350000,1000,921,Left,1,2,1,Medium/ Medium,76,194,14,6,15,24,8,10,15,11,30,15,29,21,32,43,29,25,58,20,70,7,25,15,8,51,11,40,7,11,13,63,58,55,60,62
203487,J. Lascelles,24,78,12000000,39000,1616,Right,1,3,2,Medium/ High,74,196,46,23,79,65,33,50,29,16,57,65,60,63,67,75,51,40,85,70,84,27,83,76,23,40,19,71,80,77,76,10,15,7,10,15
184401,Paulo Henrique,29,71,2400000,13000,1806,Right,1,4,3,High/ Low,73,176,58,69,72,60,67,72,62,61,56,71,67,64,71,68,76,75,82,78,78,69,66,24,69,65,64,70,41,28,21,15,12,12,6,7
242841,A. Appiah,17,58,280000,4000,1424,Left,1,3,3,Medium/ Medium,68,139,30,58,44,46,50,64,45,31,39,54,90,91,91,48,75,56,54,51,38,45,34,19,49,50,67,48,29,11,13,9,10,8,14,11
244999,N. Böhmer,18,57,150000,2000,1317,Right,1,4,2,Medium/ Medium,70,154,38,25,59,54,34,29,29,24,41,41,55,55,41,38,67,48,72,44,71,20,63,47,21,29,41,44,48,63,59,14,14,7,13,13
243110,Sun Qibin,26,50,20000,2000,843,Right,1,3,1,Medium/ Medium,76,176,14,7,12,20,6,13,10,12,23,13,30,30,22,50,24,23,31,24,62,8,17,12,6,50,12,30,46,11,10,50,46,51,48,50
221789,Gwon Wan Gyu,26,63,350000,2000,1625,Right,1,4,2,High/ Medium,72,168,63,24,50,54,29,56,37,31,61,59,82,80,77,61,71,34,64,65,67,37,62,65,72,57,38,56,55,61,58,10,15,6,9,15
228788,J. Broh Tonye,21,62,475000,6000,1740,Right,1,3,2,Medium/ Medium,71,165,54,37,60,66,52,60,47,47,62,64,74,72,70,66,70,69,68,63,53,55,67,57,59,55,56,45,59,65,60,14,9,7,13,10
201149,Álex Pérez,26,73,4000000,8000,1438,Right,1,3,2,Low/ Medium,75,185,25,20,75,66,26,37,28,31,54,53,40,34,31,70,32,56,45,62,90,25,74,74,27,44,41,63,72,74,68,16,15,11,7,15
221853,Mi Haolun,25,64,475000,4000,1755,Left,1,2,2,Medium/ High,69,132,58,65,57,59,48,57,45,38,60,54,82,81,92,58,81,52,78,67,62,53,57,64,58,62,31,60,63,64,61,7,7,7,11,16
219159,D. Nizic,23,58,130000,1000,1038,Left,1,2,1,Medium/ Medium,77,170,14,20,30,37,13,13,15,21,36,38,36,33,38,57,39,18,50,28,50,14,29,11,9,31,27,51,12,15,18,61,56,56,53,60
222715,Otávio,24,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,12,9
201841,N. Dussenne,26,68,925000,5000,1452,Right,1,3,2,Medium/ Medium,75,187,41,28,76,57,56,35,28,29,49,52,37,32,58,66,43,50,41,62,79,21,70,68,28,40,40,69,70,69,66,12,16,15,7,11
225670,J. Baird,22,63,500000,1000,1467,Right,1,3,2,Medium/ Medium,74,150,38,27,60,56,22,45,32,28,52,55,73,75,51,56,58,44,71,68,73,22,75,58,24,36,38,54,58,62,56,7,15,13,12,7
223804,C. Mitchell,22,59,160000,4000,1007,Right,1,2,1,Medium/ Medium,72,163,13,13,15,31,16,18,17,17,20,24,46,43,33,47,54,23,51,30,42,16,20,12,9,32,29,45,11,16,17,59,57,56,60,60
242608,Y. Shimada,27,64,425000,1000,1612,Left,1,2,2,Medium/ Medium,69,168,51,38,56,63,32,55,36,35,61,65,58,62,69,63,68,56,65,76,68,43,74,59,41,53,41,53,55,64,57,12,11,11,8,6
246606,Fran García,18,64,825000,9000,1644,Left,1,3,2,High/ Medium,67,139,65,42,44,57,39,62,55,36,49,65,79,79,68,62,89,47,60,66,44,45,63,62,49,54,39,60,60,58,59,9,6,12,9,11
232687,H. Mitsumaru,24,60,220000,1000,1493,Left,1,3,2,Medium/ Medium,68,152,70,26,42,55,29,54,55,30,44,52,78,75,65,57,80,33,57,63,61,26,56,50,42,32,39,50,52,59,60,8,6,13,12,12
215285,D. Carr,24,61,350000,1000,1439,Right,1,3,3,Medium/ Low,71,170,33,62,62,44,43,65,38,31,31,64,76,76,68,47,67,54,69,67,73,52,33,18,59,45,64,53,18,15,12,9,8,10,15,11
189459,Jaime Romero,27,71,2500000,7000,1809,Left,1,2,3,High/ Low,69,170,63,64,55,70,60,76,71,55,56,71,80,83,78,65,75,67,72,71,67,63,49,42,68,69,59,67,41,36,33,6,8,14,9,13
219754,Bruno Varela,23,74,5500000,7000,1190,Right,1,3,1,Medium/ Medium,75,192,20,16,16,31,12,19,20,13,25,25,37,43,59,68,43,19,51,44,73,18,23,17,14,52,24,25,15,12,20,76,70,63,74,78
212755,J. Hendrix,23,77,10000000,13000,1991,Left,1,3,2,Medium/ High,71,165,59,54,73,76,54,70,52,45,83,75,72,69,73,74,74,72,78,85,73,57,80,78,69,66,54,77,75,73,75,14,8,12,8,11
227945,S. Findlay,22,66,850000,2000,1488,Left,1,3,2,Medium/ Medium,75,181,54,26,65,62,37,41,31,33,60,52,55,64,38,59,54,42,76,69,69,29,58,62,26,36,42,54,65,69,65,14,8,7,11,9
218392,G. Diaz,24,62,325000,1000,1649,Left,1,3,2,High/ Medium,67,143,55,44,45,56,36,57,48,32,53,59,73,82,71,48,70,50,71,69,67,32,60,62,60,49,47,59,61,61,62,16,14,11,15,13
245174,B. Anderson,19,61,550000,1000,1416,Right,1,3,2,High/ Medium,70,170,38,65,55,51,52,63,55,41,35,62,76,70,68,51,62,60,66,54,43,54,33,14,60,45,50,50,16,12,14,15,7,11,6,12
165911,Hwang Jin Sung,34,67,375000,3000,1828,Left,2,2,3,High/ Low,70,154,68,70,52,73,66,66,73,73,67,70,72,73,71,65,76,70,74,53,68,66,33,58,73,73,69,56,52,29,27,9,9,14,8,8
213654,G. Kamara,22,67,1100000,3000,1715,Right,1,4,3,Medium/ Medium,72,161,43,38,41,70,41,65,43,37,68,71,68,71,75,65,70,47,61,74,69,55,68,68,59,62,47,64,61,65,61,8,14,12,11,7
241998,Dong Honglin,22,52,70000,2000,1318,Right,1,3,2,High/ Medium,71,154,34,55,53,41,41,48,32,34,33,48,76,72,78,51,68,44,67,59,48,51,27,14,47,48,61,41,15,15,10,11,13,7,12,5
236550,M. Ndjoli,19,60,450000,5000,1523,Right,1,4,2,High/ Low,72,141,46,57,46,52,53,57,46,41,41,61,71,72,63,56,61,66,64,68,61,56,55,17,61,55,66,62,23,28,25,8,14,12,11,10
231630,B. Stevenson,19,58,170000,1000,1623,Right,1,3,2,Medium/ Low,72,161,51,47,56,56,49,59,70,58,63,58,68,79,59,60,56,65,73,67,70,58,79,23,38,57,47,55,46,26,29,14,5,14,15,8
168530,Jardel,32,82,12500000,17000,1687,Right,2,2,2,Medium/ High,76,192,46,38,85,68,27,52,30,35,53,60,50,63,35,77,34,58,77,68,89,37,83,82,30,49,57,71,85,84,78,7,16,11,16,7
202305,Lee Seung Gi,30,70,1600000,7000,1883,Right,1,5,3,High/ Low,70,148,66,69,57,72,62,69,70,72,67,72,75,69,70,66,70,66,52,75,67,69,57,63,72,74,66,73,51,49,44,8,13,13,7,11
230869,Unai Simón,21,72,3900000,8000,1138,Right,1,3,1,Medium/ Medium,75,196,16,14,18,29,17,12,20,14,21,16,46,48,32,66,47,17,58,45,73,13,27,26,14,31,24,48,11,18,12,72,73,62,74,72
225015,G. Scalera,20,60,300000,1000,1442,Right,1,2,2,Medium/ Medium,72,161,64,26,49,40,27,55,33,30,37,62,71,55,70,58,60,30,63,63,58,29,65,62,35,31,37,52,59,61,60,8,16,7,7,14
192250,M. Jurman,28,70,1400000,19000,1571,Left,1,2,2,Medium/ Medium,75,192,55,41,67,60,25,48,30,29,64,47,53,49,62,54,41,56,69,75,87,34,78,72,23,45,37,57,70,69,65,8,16,14,12,16
216015,N. Moiraghi,33,70,725000,8000,1480,Left,1,3,2,Low/ Medium,71,176,25,25,71,53,23,38,29,27,61,52,46,62,45,62,61,55,67,51,75,25,75,75,21,29,60,64,67,70,68,11,12,12,14,13
187238,D. Jiménez,29,68,900000,4000,1715,Right,1,4,3,Medium/ Low,68,137,60,68,59,62,60,80,58,55,57,69,74,76,82,68,75,64,61,64,66,64,63,24,65,39,58,55,27,25,27,12,16,15,14,8
211373,N. Mohammed,24,66,875000,2000,1555,Right,1,3,3,Medium/ Medium,68,154,53,59,29,65,54,68,63,34,48,69,87,86,88,56,80,44,87,67,36,55,21,12,55,63,55,59,36,16,14,9,10,9,15,12
202532,M. Doughty,25,66,800000,5000,1799,Left,1,4,3,Medium/ Medium,73,179,60,55,45,70,59,65,65,63,68,68,62,66,75,58,68,56,72,77,68,57,64,51,54,69,56,65,42,65,62,9,15,9,12,14
138180,J. Campbell-Ryce,35,62,130000,2000,1624,Right,1,3,3,Medium/ High,67,172,60,52,36,55,56,61,61,57,50,61,74,76,77,60,81,57,88,65,59,49,55,26,58,61,55,59,35,17,23,12,14,9,13,11
228600,Javi Jiménez,22,68,1200000,3000,1772,Left,1,2,3,High/ High,68,154,64,32,57,66,29,70,63,44,63,72,91,87,86,60,72,30,61,76,70,33,73,62,69,59,37,70,61,66,62,12,7,10,16,12
143022,G. Lorenzetti,33,69,625000,6000,1854,Left,1,2,3,Medium/ Medium,64,139,70,63,61,73,59,72,69,68,70,71,72,69,69,60,90,64,45,71,48,64,64,53,62,74,65,73,36,59,56,12,9,8,15,13
225434,S. Salazar,22,68,1300000,2000,1564,Right,1,3,2,Low/ Medium,71,174,36,34,33,70,36,53,31,35,64,66,52,65,51,73,61,42,50,78,73,38,63,67,56,58,43,60,66,65,59,9,8,9,11,9
200463,T. Melia,32,74,3200000,6000,1207,Right,1,2,1,Medium/ Medium,73,190,20,20,13,45,13,17,15,19,45,30,39,36,42,70,34,17,59,32,68,18,35,21,18,48,19,54,15,15,14,74,68,75,77,76
213969,M. Pinnock,23,63,500000,2000,1612,Left,1,3,2,Medium/ Medium,72,152,68,54,45,62,52,64,62,54,56,62,73,76,77,54,64,66,62,61,69,54,45,20,60,48,56,58,39,28,24,8,14,16,10,9
191980,Yun Suk Young,28,67,600000,4000,1859,Left,1,3,3,Medium/ High,72,168,62,61,66,63,56,65,55,56,60,65,76,73,75,65,70,65,66,73,68,56,67,64,63,65,54,66,65,65,62,8,16,12,8,14
223067,N. Yeri,26,67,875000,4000,1854,Right,1,3,3,Medium/ Medium,69,179,65,55,59,68,43,65,53,41,64,67,74,77,74,65,69,61,66,80,72,59,69,63,65,63,51,58,66,67,66,13,14,14,12,14
234957,Platiny,27,70,1900000,7000,1602,Right,1,3,3,Medium/ Medium,70,141,33,75,69,55,65,62,66,41,32,65,75,67,74,69,72,74,62,57,63,68,41,18,68,59,67,64,20,19,18,6,13,6,9,14
209782,S. Larsson,25,75,8000000,14000,1871,Right,1,2,5,Medium/ Medium,70,154,68,68,40,72,66,82,77,78,70,80,74,74,83,70,76,77,50,72,64,79,47,52,69,74,55,74,29,42,25,14,12,15,10,7
186351,L. Fer,28,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,16,14
222503,H. Isted,21,56,120000,1000,959,Right,1,2,1,Medium/ Medium,73,163,16,14,18,24,17,16,13,14,22,19,33,34,32,49,41,18,42,32,41,19,28,23,15,20,31,36,18,14,18,60,54,57,50,57
238008,J. Elliott,22,68,1000000,3000,1400,Right,1,3,2,Low/ High,77,181,21,21,65,63,24,44,25,21,67,58,54,57,39,65,35,34,71,72,72,18,75,65,21,33,34,60,69,66,65,8,10,15,7,6
238237,M. Olsen,19,54,130000,1000,1387,Right,1,3,2,Medium/ Medium,70,154,45,25,54,41,36,44,42,30,30,42,64,65,69,54,73,46,69,51,56,38,33,53,50,50,21,47,53,57,54,7,9,14,6,6
241426,K. Sparta,18,53,120000,1000,1375,Right,1,2,2,Medium/ Low,70,154,50,44,46,61,23,45,38,45,59,52,63,67,62,47,70,36,51,58,54,29,39,24,48,54,46,51,30,41,36,14,14,7,10,12
229248,Alan Schons,25,67,950000,2000,1816,Right,1,3,3,Medium/ Medium,71,165,62,53,59,70,56,65,64,67,68,68,65,67,64,66,63,73,42,65,68,64,66,63,62,66,68,65,56,64,57,6,6,14,9,10
244389,Fernando,19,70,3800000,1000,1567,Right,1,3,3,High/ Medium,69,159,62,64,36,66,38,78,64,38,42,76,80,82,79,72,77,58,43,54,42,66,34,18,65,66,48,63,26,27,29,5,9,8,8,7
228635,Borja Mayoral,21,75,10000000,86000,1666,Right,1,4,3,High/ Medium,72,163,58,79,67,69,71,73,34,57,43,76,68,72,73,75,66,75,68,42,62,70,27,12,77,56,69,62,43,13,20,12,9,8,15,7
221569,Y. Mena,26,63,450000,1000,1525,Right,1,2,2,Medium/ Medium,72,174,43,62,59,52,59,60,55,32,44,59,67,66,70,62,49,64,54,71,78,61,30,12,58,50,60,49,50,33,25,7,8,7,7,11
206563,J. Holt,25,69,1300000,22000,1883,Right,1,4,3,High/ High,65,154,53,57,42,73,59,65,57,43,65,73,81,73,93,65,92,61,85,86,57,57,72,62,67,63,48,68,58,61,57,16,9,9,14,10
163056,N. Champagne,33,71,1200000,6000,1122,Right,1,2,1,Medium/ Medium,75,181,13,17,20,18,16,12,15,18,25,15,40,36,56,67,32,25,62,31,62,15,30,23,10,50,20,51,20,14,13,70,68,66,72,71
238803,T. Baumgart,20,63,600000,1000,1591,Right,1,3,2,Medium/ Medium,71,159,63,57,41,58,48,64,45,38,54,60,75,75,69,58,67,61,75,79,63,51,56,32,57,55,45,47,39,26,27,14,12,7,7,13
234925,K. Pierie,17,68,1200000,2000,1657,Left,1,3,3,Medium/ Medium,72,165,64,20,65,69,32,63,63,24,69,65,73,72,66,62,55,45,73,65,67,19,64,65,52,64,31,68,66,69,66,8,13,13,6,9
241877,M. Molina,18,60,425000,2000,1441,Right,1,3,2,Medium/ Medium,72,159,41,63,60,52,41,61,39,40,39,53,71,77,65,58,62,53,58,54,53,57,30,24,58,57,62,56,33,23,13,6,11,11,10,6
238929,M. Wagner,31,64,400000,1000,1546,Left,1,3,3,High/ Medium,66,157,47,56,51,68,53,66,42,38,57,63,69,65,84,63,86,59,55,79,57,49,36,22,59,59,63,59,31,12,15,9,5,12,9,7
213815,M. Uhre,23,64,650000,6000,1611,Right,1,4,2,High/ Medium,74,196,41,57,59,51,53,64,52,32,32,62,83,86,71,65,61,71,63,68,77,61,61,17,57,55,52,51,42,32,28,11,15,9,9,14
228999,S. Joss,23,59,180000,2000,1427,Right,1,3,2,Medium/ Medium,70,150,59,25,40,36,28,55,34,31,33,46,80,77,58,49,75,29,60,74,58,24,50,55,46,36,40,58,45,60,63,12,13,8,13,15
192363,M. Fenger,27,68,875000,3000,1669,Right,1,3,2,Low/ High,73,179,44,32,65,64,34,46,59,64,62,58,68,71,65,61,68,54,76,72,79,27,68,65,41,44,33,67,64,69,67,6,13,10,6,14
229881,A. Lassiter,23,62,425000,1000,1501,Left,1,3,3,High/ Low,70,154,34,59,53,46,48,64,58,65,30,58,80,79,74,56,69,71,73,46,56,64,25,18,59,40,63,55,30,14,17,8,13,9,7,15
194085,L. Boussaha,30,69,1000000,4000,1749,Right,1,3,2,Medium/ Low,70,170,56,71,66,51,64,67,50,49,50,59,80,84,89,70,77,73,71,78,69,70,75,24,61,54,70,65,27,18,23,9,8,16,14,6
205288,Fernando,28,65,475000,2000,1146,Right,1,3,1,Medium/ Medium,73,174,17,19,12,32,18,14,12,20,24,23,49,47,44,64,56,26,73,30,60,18,19,27,16,42,26,45,15,11,19,67,62,56,60,68
210785,B. Al Baqi,28,60,170000,4000,1030,Right,1,2,1,Medium/ Medium,73,196,15,14,18,22,13,14,15,12,20,24,49,43,39,60,38,22,56,32,63,20,25,21,18,27,16,49,11,14,16,59,57,55,64,58
164529,D. Moor,34,71,725000,5000,1691,Right,1,4,2,Medium/ Medium,72,165,58,36,74,70,38,59,42,37,70,69,51,48,53,68,67,50,77,65,74,38,74,69,45,49,42,71,71,68,67,13,12,15,15,7
241095,N. Vlašić,20,75,10500000,1000,1886,Right,1,4,3,Medium/ Medium,70,174,69,68,51,75,66,83,62,58,67,76,77,80,78,73,74,73,55,71,66,69,63,26,64,72,66,66,54,55,37,6,14,15,9,14
217645,Y. Kurihara,34,54,20000,1000,1130,Right,1,3,2,Low/ Medium,72,176,24,17,54,41,28,30,25,30,24,38,54,33,31,40,39,34,35,34,73,18,49,50,36,34,38,47,60,58,47,9,14,10,13,10
188414,C. Villanueva,32,77,7000000,39000,1910,Left,1,3,5,Medium/ Low,68,161,65,64,41,80,81,79,75,80,77,77,63,62,89,75,81,79,35,73,44,78,40,42,68,79,73,74,66,44,36,16,11,15,15,7
222337,Jo Sung Jin,27,69,1000000,4000,1551,Right,1,3,2,Low/ High,74,172,48,19,70,55,21,50,28,25,50,53,69,69,64,60,54,37,72,73,77,22,65,70,42,54,36,63,67,71,66,14,11,14,16,9
219461,E. Palmer-Brown,21,66,975000,2000,1544,Right,1,2,2,Low/ High,73,174,47,21,64,61,40,44,43,36,51,52,71,72,62,60,56,48,76,54,69,25,68,60,38,33,39,49,70,64,64,11,8,15,13,9
245582,B. Källman,19,61,375000,1000,1445,Right,1,3,2,High/ Medium,72,165,36,61,68,54,47,59,42,30,40,55,78,79,72,53,68,51,71,67,61,55,28,12,60,53,60,63,16,13,16,7,9,11,8,5
238478,T. Harigaya,19,51,80000,1000,1445,Right,1,3,2,Medium/ Medium,65,123,42,37,42,64,40,50,47,42,55,45,67,71,70,51,91,50,61,51,34,36,43,26,48,48,48,52,45,43,48,11,9,15,9,6
217870,G. Di Lorenzo,24,72,3400000,9000,1858,Right,1,3,3,Medium/ Medium,72,181,74,48,68,69,50,68,66,58,62,69,69,69,71,69,65,68,71,72,73,54,69,70,59,44,45,66,71,73,71,8,10,8,10,7
228715,B. Van Durmen,21,66,825000,3000,1720,Left,1,3,2,Medium/ Medium,73,174,52,29,58,66,51,61,49,52,64,65,57,66,62,64,61,63,58,74,68,58,65,63,56,61,51,53,62,64,61,14,12,12,13,8
221053,E. Gómez,24,63,400000,3000,1567,Left,1,3,2,Medium/ Medium,69,159,58,33,58,59,35,60,41,34,45,61,72,75,66,59,64,33,55,72,68,32,62,58,50,36,45,54,45,65,65,13,15,10,15,8
214997,A. Correa,23,81,24500000,54000,2047,Right,1,4,4,Medium/ Low,67,150,74,82,67,73,79,87,82,65,65,87,87,82,87,82,83,80,50,74,63,83,41,48,82,78,55,74,58,53,44,13,10,9,8,16
232671,L. Putaro,21,65,775000,3000,1630,Left,1,3,3,Medium/ Medium,74,170,56,66,65,67,55,67,52,40,49,68,67,67,58,64,63,66,54,63,74,57,49,35,69,49,61,59,39,38,31,13,11,5,7,5
207968,B. Gaul,28,63,300000,1000,1478,Left,1,3,2,Medium/ Medium,77,201,52,29,67,63,26,40,40,23,48,59,51,59,56,64,39,59,36,58,86,28,71,61,39,43,36,65,66,66,62,6,7,9,15,14
242703,J. Marcinkowski,21,60,280000,1000,975,Right,1,2,1,Medium/ Medium,73,185,11,7,15,46,8,15,12,13,36,21,21,24,23,42,45,22,61,27,58,7,43,11,6,36,18,37,12,13,14,64,60,65,56,63
198946,D. D'Ambrosio,29,76,6000000,50000,1980,Right,2,3,3,Medium/ Medium,71,165,71,48,71,69,54,69,63,62,64,72,72,72,74,76,70,66,78,76,68,58,77,75,65,54,60,72,78,79,77,9,10,15,13,15
209193,P. Wiegers,28,64,375000,4000,1062,Right,1,2,1,Medium/ Medium,73,190,12,11,16,23,7,16,12,13,16,18,47,43,36,58,50,19,70,28,74,12,28,18,11,39,27,21,15,11,19,64,65,60,57,67
176384,M. Gostomski,29,64,300000,1000,1097,Right,1,3,1,Medium/ Medium,77,198,20,15,17,30,20,17,19,20,35,13,38,34,53,62,40,21,60,24,61,14,32,18,15,33,17,56,21,19,18,64,60,55,64,68
237683,N. Holland,20,62,675000,8000,1501,Right,1,4,3,High/ Medium,70,154,54,47,30,55,45,65,51,55,50,62,85,82,76,59,78,56,56,58,40,56,43,26,59,57,41,60,31,21,19,6,13,7,10,8
229831,O. Rodríguez,21,65,800000,5000,1652,Left,1,2,3,High/ Medium,69,161,62,50,50,68,38,64,32,37,56,69,70,69,70,57,67,41,59,67,59,48,54,60,52,47,51,63,62,67,67,10,14,15,14,6
228040,Mai Jiajian,22,55,120000,2000,1424,Right,1,3,2,Medium/ Medium,70,148,49,34,35,49,44,60,38,39,40,53,70,66,72,73,75,47,38,60,47,34,64,24,43,51,47,41,48,26,36,13,13,10,10,16
190240,S. Bennett,27,61,250000,2000,1435,Right,1,3,2,Low/ High,70,179,36,37,61,44,46,39,33,30,42,49,40,44,42,57,48,48,62,72,74,42,59,57,44,41,39,50,63,60,59,12,16,15,10,14
246073,Hernáiz,20,62,425000,1000,1574,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189780,E. Pezzi,28,65,425000,1000,1592,Right,1,4,2,Medium/ High,71,165,55,31,58,55,29,56,44,33,47,55,71,72,62,64,61,43,74,71,76,32,70,66,33,51,37,60,68,64,63,13,8,6,16,8
244685,M. Mouandilmadji,20,67,1300000,4000,1551,Right,1,3,3,Medium/ Medium,72,172,35,69,68,57,65,62,47,34,36,58,74,73,69,63,55,71,73,59,68,58,46,16,67,57,62,53,15,16,22,13,14,5,11,13
191566,Park Joo Ho,31,70,1500000,5000,1897,Left,1,3,3,Medium/ Medium,69,157,70,31,51,73,42,72,71,59,72,73,75,66,77,73,77,67,73,67,66,52,59,73,53,70,62,74,64,76,75,8,11,13,13,13
222400,H. Winks,22,77,13000000,66000,1940,Right,1,3,3,High/ Medium,69,163,65,54,50,83,50,77,71,60,78,80,75,70,73,76,78,63,51,78,63,62,58,69,64,80,51,80,70,71,64,8,11,14,13,10
231005,C. Ogbene,21,62,500000,5000,1575,Right,1,4,2,High/ High,69,165,50,59,41,53,42,68,41,34,40,63,91,90,77,52,65,58,63,63,72,46,65,35,45,55,40,47,39,40,35,11,5,11,12,14
244134,B. Kapacak,18,62,625000,2000,1601,Right,1,3,2,Medium/ Low,69,154,63,47,50,56,34,66,39,38,54,58,67,68,58,60,73,46,60,73,57,54,59,51,56,58,40,42,53,61,52,7,14,6,13,10
237800,R. Sawakami,24,62,400000,2000,1527,Left,1,3,2,High/ Low,71,170,27,68,69,58,47,47,36,26,47,60,69,71,73,56,63,65,70,67,78,52,65,16,45,64,66,53,32,18,17,14,8,12,9,12
