IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,BYRNO,VehBCost,IsOnlineSale,WarrantyCost
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48926,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7927,8811,11691,,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,50855,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7732,8562,11505,12303,99761,7500,0,754
1,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48134,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7497,8102,10721,11350,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,47116,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7860,8721,11874,12643,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,45897,AMERICAN,MEDIUM,CHRYSLER,,8258,11114,11562,7927,8811,11691,,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,49860,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7731,8668,11453,,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,46825,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7731,8668,11453,12309,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48574,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7678,8543,11509,12387,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48074,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7720,8582,11444,12252,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,48346,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7731,8668,11453,,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,49089,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7907,8791,,12347,99761,7500,0,693
1,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,47718,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7743,,11335,11733,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,50384,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,,8791,11515,12347,99761,7500,0,754
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,46688,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7927,8811,11691,12701,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49087,AMERICAN,MEDIUM,CHRYSLER,7811,,11114,11562,7927,8811,11691,12701,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,48311,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7678,8543,11509,12387,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,47625,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7720,8582,11444,12252,99761,7500,0,693
1,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,48232,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7743,8225,11335,11733,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,48096,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7724,8430,11598,12245,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,47027,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7731,8668,11453,12309,99761,7500,0,693
1,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,50000,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,,7731,,11453,12309,99761,7200,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48347,AMERICAN,MEDIUM,CHRYSLER,7811,8258,11114,11562,7927,8811,11691,12701,99761,7500,0,693
0,04-06-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,47262,AMERICAN,MEDIUM,CHRYSLER,7811,8258,,11562,7678,8543,11509,12387,99761,7500,0,693
0,04-08-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,47539,AMERICAN,MEDIUM,CHRYSLER,7797,8274,11100,11578,7724,8430,11598,12245,99761,7500,0,693
0,04-08-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,48376,AMERICAN,MEDIUM,CHRYSLER,7797,8274,11100,11578,7907,8791,11515,12347,99761,7500,0,693
0,04-08-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,46541,AMERICAN,MEDIUM,CHRYSLER,7797,,11100,,7720,8582,11444,12252,99761,7500,0,693
1,04-08-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,45278,AMERICAN,MEDIUM,CHRYSLER,7797,8274,11100,11578,7559,8168,11270,11713,99761,7500,0,693
0,04-08-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,46019,AMERICAN,MEDIUM,CHRYSLER,7797,8274,11100,11578,7387,8276,10612,11590,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,48095,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7907,8791,11515,,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,47349,AMERICAN,MEDIUM,CHRYSLER,7743,8225,,11733,7860,8721,11874,12643,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,47288,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,,8811,11691,12701,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,46646,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7732,8562,11505,12303,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,46645,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7720,8582,,,99761,7500,0,693
0,4/16/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,47789,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7572,8438,11746,12453,99761,7500,0,693
0,4/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,51182,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7579,8423,11382,12156,99761,7150,0,754
0,4/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49963,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7724,8430,11598,12245,99761,7150,0,693
0,4/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,45211,AMERICAN,MEDIUM,CHRYSLER,7743,8225,11335,11733,7724,8430,11598,12245,99761,7500,0,693
0,05-11-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49086,AMERICAN,MEDIUM,CHRYSLER,7537,8143,10763,11393,7678,8543,11509,12387,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,47019,AMERICAN,MEDIUM,CHRYSLER,,8182,11093,11748,7732,8562,11505,12303,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,46388,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7634,8544,11123,12032,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,48033,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,49152,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7339,8309,10970,11911,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,44183,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,,8721,11874,12643,99761,7400,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,50000,AMERICAN,MEDIUM,CHRYSLER,7516,,11093,11748,7720,8582,11444,12252,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,49799,AMERICAN,MEDIUM,CHRYSLER,7516,,11093,11748,,8668,11453,,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,50361,AMERICAN,MEDIUM,CHRYSLER,7516,8182,,11748,7907,8791,11515,12347,99761,7100,0,754
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49033,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,,7860,8721,,12643,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,46826,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,,8721,11874,12643,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,47719,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48808,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,46745,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,,11453,12309,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,49632,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7579,8423,11382,12156,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49145,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7678,8543,11509,12387,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,48059,AMERICAN,MEDIUM,CHRYSLER,7516,,11093,,7634,8544,11123,12032,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,43098,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7860,8721,11874,12643,99761,7400,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,46714,AMERICAN,MEDIUM,CHRYSLER,7516,,11093,11748,7326,8190,11272,11684,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,49589,AMERICAN,MEDIUM,CHRYSLER,7516,8182,,,,8668,11453,12309,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,45089,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,,7678,8543,,,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48716,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48358,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,,8371,11495,12242,99761,7300,0,693
1,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,46702,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,,7678,8543,11509,12387,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,47187,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,ORANGE,AUTO,45888,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7731,8668,11453,12309,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,47123,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,11748,7907,8791,11515,12347,99761,7300,0,693
0,5/17/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,47254,AMERICAN,MEDIUM,CHRYSLER,7516,8182,11093,,7579,8423,11382,12156,99761,7300,0,693
0,5/18/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,53535,AMERICAN,MEDIUM,CHRYSLER,7590,8277,11165,11841,7579,8423,11382,12156,99761,7100,0,754
0,5/20/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,49575,AMERICAN,MEDIUM,CHRYSLER,7593,8274,11168,11838,7326,8190,11272,,99761,7300,0,693
0,06-07-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,45509,AMERICAN,MEDIUM,CHRYSLER,7876,8746,11888,12665,7489,8400,11664,12415,99761,7000,0,693
0,06-07-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,47611,AMERICAN,MEDIUM,CHRYSLER,7876,8746,11888,12665,7634,8544,11123,12032,99761,7000,0,693
0,06-07-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,48621,AMERICAN,MEDIUM,CHRYSLER,7876,8746,11888,12665,7387,8276,10612,11590,99761,7000,0,693
0,06-07-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,45477,AMERICAN,MEDIUM,CHRYSLER,7876,8746,11888,12665,7326,8190,11272,11684,99761,7000,0,693
0,6/15/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,48436,AMERICAN,MEDIUM,CHRYSLER,7827,8631,11577,12495,7634,,11123,,99761,7000,0,693
0,6/15/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,45706,AMERICAN,MEDIUM,CHRYSLER,7827,8631,11577,,7634,8544,11123,12032,99761,7000,0,693
0,6/29/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,45354,AMERICAN,MEDIUM,CHRYSLER,7744,8703,11465,12341,7634,8544,11123,12032,99761,6800,0,693
0,7/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,41425,AMERICAN,MEDIUM,CHRYSLER,7868,8715,11479,12276,7526,8371,11495,,99750,7400,0,693
0,7/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,49145,AMERICAN,MEDIUM,CHRYSLER,7868,8715,11479,12276,7572,,11746,12453,99750,7200,0,693
1,7/19/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BEIGE,AUTO,45906,AMERICAN,MEDIUM,CHRYSLER,7868,8715,11479,12276,7326,8190,11272,11684,99750,7200,0,693
0,05-01-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BLACK,AUTO,41649,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,9397,10351,10649,11679,99761,7000,0,623
0,05-01-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BEIGE,AUTO,38109,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,7382,7936,8473,9071,99761,7400,0,582
0,05-08-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BLACK,AUTO,47840,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,,7936,8473,9071,99761,7000,0,623
0,05-08-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,GREY,AUTO,39403,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,7382,7936,,9071,99761,7400,0,582
0,5/29/2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BLACK,AUTO,51113,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,,7382,7936,8473,9071,99761,7000,0,671
0,06-05-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BLACK,AUTO,47334,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,9397,10351,10649,11679,99761,7400,0,623
0,06-05-2009,OTHER,2007,2,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,BLACK,AUTO,46339,OTHER ASIAN,CROSSOVER,OTHER,7382,7936,8473,9071,7382,7936,8473,9071,99761,7400,0,623
0,11-09-2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,46249,AMERICAN,MEDIUM,CHRYSLER,6801,7296,7845,8380,7208,,11086,11539,5546,7050,0,693
0,11-09-2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,50707,AMERICAN,MEDIUM,CHRYSLER,6801,7296,7845,8380,7524,8277,10564,,5546,6950,0,754
0,11-09-2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,45264,AMERICAN,MEDIUM,CHRYSLER,6801,7296,7845,8380,7950,8563,11110,11706,5546,7050,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,43852,AMERICAN,MEDIUM,CHRYSLER,6777,7242,7819,8321,6966,7500,11237,11739,99761,7200,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BROWN,AUTO,43919,AMERICAN,MEDIUM,CHRYSLER,6777,7242,7819,8321,6966,7500,,11739,99761,7200,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SXT,4D WAGON SXT,BLUE,AUTO,48081,AMERICAN,MEDIUM,CHRYSLER,8312,9036,,10259,8698,9599,12150,12981,99761,7500,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SXT,4D WAGON SXT,SILVER,AUTO,49130,AMERICAN,MEDIUM,CHRYSLER,8312,9036,9477,10259,8231,8887,12245,12931,99761,7500,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,SILVER,AUTO,43187,AMERICAN,MEDIUM,CHRYSLER,6777,7242,7819,8321,6966,7500,11237,11739,99761,7200,0,693
0,11/16/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BROWN,AUTO,45196,AMERICAN,MEDIUM,CHRYSLER,6777,7242,7819,8321,,7898,10834,11413,99761,7200,0,693
0,11/19/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,42621,AMERICAN,MEDIUM,CHRYSLER,6802,7258,7846,8339,,8625,11062,11767,99761,7200,0,693
0,11/19/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,BLACK,AUTO,44505,AMERICAN,MEDIUM,CHRYSLER,6802,7258,7846,8339,7724,8430,11598,12245,99761,7200,0,693
0,11/19/2009,OTHER,2008,1,DODGE,CALIBER,SE,4D WAGON,RED,AUTO,43579,AMERICAN,MEDIUM,CHRYSLER,6802,7258,7846,8339,7269,7898,10834,11413,99761,7200,0,693
0,5/28/2009,OTHER,2008,1,KIA,RONDO V6 2.7L V6 DI,EX,4D WAGON,RED,AUTO,48072,OTHER ASIAN,CROSSOVER,OTHER,9501,10336,10761,11663,,10336,10761,11663,99761,7535,0,623
0,1/18/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,48536,AMERICAN,MEDIUM,CHRYSLER,7034,7606,10991,11590,8033,8513,11913,12272,99761,7200,0,693
1,1/18/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,AUTO,48460,AMERICAN,MEDIUM,CHRYSLER,6977,7570,10932,11552,,7570,10932,11552,8172,7200,0,693
0,1/25/2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,WHITE,AUTO,58699,AMERICAN,MEDIUM,CHRYSLER,7067,7624,10710,11459,7524,8277,10564,11431,99761,6700,0,754
0,5/29/2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GREY,AUTO,71845,AMERICAN,MEDIUM,GM,6269,7600,7271,8708,,7600,7271,8708,18880,6500,0,1038
1,5/29/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GREY,AUTO,74202,AMERICAN,MEDIUM,GM,4123,,4953,6610,4123,5657,4953,,18880,4200,0,1155
0,07-10-2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GOLD,AUTO,78799,AMERICAN,MEDIUM,GM,6325,7698,7331,,6334,7769,7341,8891,18111,6400,0,1038
0,8/14/2009,OTHER,2004,5,SATURN,ION 2.2L I4 EFI / SF,2,4D SEDAN LEVEL 2,SILVER,AUTO,64676,AMERICAN,MEDIUM,GM,4108,5233,4937,6152,3235,4351,5882,7911,18880,4800,0,728
0,5/14/2010,OTHER,2003,7,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GREEN,AUTO,85354,AMERICAN,MEDIUM SUV,GM,5629,6894,9431,,5662,7080,9362,10790,8172,7900,0,2452
0,07-02-2010,OTHER,2007,3,NISSAN,ALTIMA,Bas,4D SEDAN,WHITE,AUTO,70483,TOP LINE ASIAN,MEDIUM,OTHER,11261,12858,15866,18116,11025,12578,15437,17009,18111,10500,0,686
0,10-07-2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GOLD,AUTO,80458,AMERICAN,MEDIUM,GM,3760,5186,4561,6101,3323,4358,6481,7498,99740,5025,0,1243
0,03-03-2010,OTHER,2004,6,CHEVROLET,MALIBU MAXX V6,LS,4D SEDAN LS,BLUE,AUTO,63506,AMERICAN,MEDIUM,GM,5246,6211,8638,,4885,6024,,9053,18111,6435,0,1118
0,06-02-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,WHITE,AUTO,60755,AMERICAN,MEDIUM,GM,6311,7450,7316,8546,,7450,7316,8546,18880,6600,0,923
0,06-02-2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,BLUE,AUTO,87741,AMERICAN,MEDIUM,GM,6269,7600,7271,8708,6269,7600,7271,8708,18880,6200,0,1113
0,07-07-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,79662,AMERICAN,MEDIUM,GM,6408,7588,7421,8695,6408,7588,7421,8695,18881,5900,0,1038
0,07-07-2009,OTHER,2007,2,CHEVROLET,MALIBU 4C 2.2L I4 MP,LS,4D SEDAN LS,GOLD,AUTO,79130,AMERICAN,MEDIUM,GM,6325,,7331,8814,6916,7906,7969,9038,18881,6400,0,1038
0,07-07-2009,OTHER,2008,1,DODGE,AVENGER V6 Unspecifi,SE,4D SEDAN,BLUE,AUTO,42120,AMERICAN,MEDIUM,CHRYSLER,9811,11442,11096,12857,9797,11425,11081,12839,18881,8250,0,905
0,07-07-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,BLUE,AUTO,83812,AMERICAN,MEDIUM,GM,6408,7588,7421,8695,6408,7588,7421,,18881,5800,0,1113
0,07-07-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GREEN,AUTO,61374,AMERICAN,MEDIUM,GM,6408,7588,7421,8695,6408,7588,7421,8695,18881,6700,0,923
0,7/28/2009,OTHER,2003,6,CHEVROLET,MALIBU V6 3.1L V6 SF,Bas,4D SEDAN,SILVER,AUTO,78836,AMERICAN,MEDIUM,GM,,3416,3127,4189,2380,3355,,4123,18881,4000,0,2508
0,08-04-2009,OTHER,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GOLD,AUTO,59967,AMERICAN,MEDIUM,GM,6408,7588,7421,8695,6685,8129,7720,9279,99750,7300,0,837
0,08-11-2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,GOLD,AUTO,77545,AMERICAN,MEDIUM,GM,4883,6288,5774,,4250,5426,7412,8507,18880,5650,0,1038
0,8/18/2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Bas,4D SEDAN,BLACK,AUTO,48467,AMERICAN,MEDIUM,GM,5049,6558,,7583,5046,6509,5950,7530,18880,5250,0,764
0,9/15/2009,OTHER,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,59790,AMERICAN,MEDIUM,CHRYSLER,4829,6176,5715,7170,4837,6319,5724,7325,20740,6550,0,920
0,5/25/2010,OTHER,2004,6,NISSAN,ALTIMA,Bas,4D SEDAN,BEIGE,AUTO,72725,TOP LINE ASIAN,MEDIUM,OTHER,5237,6602,8872,9989,4307,5408,7387,8526,18880,8550,0,686
0,06-08-2010,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,BLUE,AUTO,67496,AMERICAN,MEDIUM,GM,6299,,10004,11573,5618,7127,9663,10851,18880,7100,0,1118
0,06-08-2010,OTHER,2007,3,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,GOLD,AUTO,74672,AMERICAN,MEDIUM,GM,6878,8224,,12393,7843,9291,11024,12383,18880,7500,0,1272
