ID,Name,Age,Overall,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
234643,L. Bätge,20,60,260000.0,1000.0,904.0,Right,1.0,3.0,1.0,Medium/ Medium,74.0,194.0,13.0,9.0,10.0,20.0,8.0,11.0,16.0,13.0,23.0,15.0,29.0,31.0,39.0,49.0,36.0,23.0,58.0,18.0,57.0,8.0,22.0,5.0,6.0,26.0,15.0,21.0,17.0,14.0,14.0,63.0,59.0,56.0,60.0,61.0
171377,L. López,34,68,270000.0,5000.0,1641.0,Right,1.0,3.0,2.0,Medium/ Medium,70.0,165.0,51.0,39.0,69.0,62.0,30.0,53.0,55.0,52.0,59.0,62.0,46.0,35.0,66.0,56.0,64.0,65.0,81.0,43.0,79.0,53.0,71.0,67.0,33.0,28.0,69.0,54.0,64.0,67.0,67.0,9.0,16.0,6.0,13.0,11.0
229055,S. Aytaç,26,67,725000.0,5000.0,1806.0,Left,1.0,3.0,3.0,Medium/ Medium,74.0,187.0,59.0,42.0,70.0,67.0,45.0,67.0,63.0,68.0,60.0,66.0,71.0,74.0,68.0,59.0,59.0,58.0,51.0,77.0,72.0,52.0,66.0,66.0,69.0,50.0,55.0,54.0,65.0,64.0,66.0,14.0,12.0,8.0,13.0,10.0
224108,V. Solomon-Otabor,22,66,1100000.0,7000.0,1641.0,Right,1.0,3.0,3.0,High/ Medium,69.0,170.0,59.0,56.0,33.0,60.0,46.0,68.0,44.0,42.0,53.0,67.0,85.0,87.0,73.0,56.0,79.0,55.0,62.0,70.0,68.0,57.0,61.0,32.0,57.0,60.0,50.0,60.0,36.0,33.0,31.0,12.0,14.0,7.0,15.0,13.0
244969,Z. Laaroubi,33,66,325000.0,5000.0,908.0,Right,1.0,2.0,1.0,Medium/ Medium,73.0,190.0,12.0,8.0,11.0,26.0,7.0,11.0,9.0,11.0,17.0,18.0,14.0,28.0,36.0,54.0,33.0,19.0,53.0,20.0,61.0,7.0,23.0,9.0,9.0,36.0,11.0,56.0,13.0,13.0,9.0,66.0,70.0,62.0,67.0,65.0
233445,J. Arctander Moe,22,63,475000.0,1000.0,1596.0,Left,1.0,3.0,2.0,Medium/ High,69.0,154.0,64.0,25.0,58.0,57.0,23.0,56.0,59.0,46.0,55.0,58.0,68.0,69.0,64.0,57.0,76.0,52.0,70.0,72.0,56.0,30.0,60.0,68.0,43.0,48.0,37.0,57.0,56.0,63.0,57.0,10.0,15.0,6.0,13.0,5.0
214772,N. Pasquini,27,71,2200000.0,11000.0,1998.0,Left,1.0,3.0,3.0,Medium/ Medium,68.0,168.0,73.0,59.0,56.0,71.0,52.0,72.0,75.0,68.0,66.0,71.0,78.0,75.0,74.0,75.0,76.0,74.0,74.0,73.0,70.0,66.0,69.0,69.0,72.0,71.0,61.0,69.0,66.0,69.0,68.0,15.0,11.0,13.0,8.0,8.0
177019,F. Lustenberger,30,76,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,12.0,13.0,7.0
233012,Hong Jeong Un,23,64,575000.0,1000.0,1574.0,Right,1.0,3.0,2.0,Medium/ High,74.0,168.0,42.0,22.0,68.0,66.0,29.0,43.0,28.0,28.0,63.0,57.0,63.0,55.0,49.0,59.0,59.0,55.0,76.0,71.0,72.0,51.0,63.0,64.0,54.0,63.0,39.0,56.0,54.0,64.0,60.0,6.0,12.0,14.0,13.0,12.0
227997,O. Zanzala,21,60,350000.0,1000.0,1468.0,Right,1.0,2.0,2.0,Medium/ Medium,73.0,159.0,27.0,61.0,62.0,51.0,50.0,53.0,33.0,32.0,39.0,58.0,69.0,68.0,57.0,55.0,60.0,58.0,69.0,63.0,67.0,47.0,55.0,26.0,57.0,53.0,61.0,55.0,30.0,20.0,22.0,12.0,16.0,13.0,14.0,10.0
194149,F. Ulvestad,26,67,925000.0,3000.0,1850.0,Right,1.0,3.0,3.0,Medium/ Medium,72.0,185.0,60.0,60.0,47.0,65.0,60.0,68.0,63.0,61.0,63.0,69.0,66.0,63.0,69.0,70.0,65.0,64.0,61.0,78.0,80.0,63.0,64.0,60.0,61.0,64.0,65.0,67.0,67.0,62.0,54.0,9.0,11.0,16.0,14.0,8.0
237102,Lee Sang Ki,22,62,375000.0,1000.0,1740.0,Right,1.0,3.0,2.0,High/ Medium,70.0,174.0,62.0,52.0,45.0,64.0,52.0,64.0,41.0,30.0,53.0,61.0,79.0,74.0,73.0,63.0,73.0,69.0,60.0,86.0,72.0,59.0,67.0,45.0,68.0,65.0,59.0,62.0,41.0,62.0,62.0,5.0,8.0,6.0,6.0,14.0
227806,D. Barlaser,21,60,450000.0,5000.0,1564.0,Right,1.0,3.0,3.0,Medium/ Medium,72.0,137.0,58.0,52.0,42.0,63.0,57.0,63.0,58.0,59.0,63.0,64.0,55.0,55.0,63.0,49.0,67.0,66.0,45.0,67.0,34.0,51.0,38.0,56.0,49.0,63.0,52.0,54.0,43.0,43.0,43.0,11.0,7.0,10.0,7.0,11.0
239908,Y. Thermann,24,63,425000.0,1000.0,1794.0,Right,1.0,3.0,2.0,Medium/ Medium,68.0,150.0,56.0,55.0,48.0,64.0,47.0,60.0,61.0,33.0,56.0,62.0,80.0,76.0,84.0,70.0,83.0,64.0,81.0,87.0,62.0,59.0,72.0,62.0,56.0,59.0,52.0,64.0,53.0,55.0,48.0,6.0,15.0,5.0,11.0,12.0
202231,H. Jimenez,29,67,575000.0,3000.0,1883.0,Right,1.0,3.0,3.0,High/ High,69.0,146.0,70.0,54.0,57.0,65.0,56.0,64.0,74.0,53.0,59.0,65.0,70.0,76.0,77.0,61.0,80.0,71.0,72.0,63.0,57.0,60.0,64.0,71.0,66.0,60.0,60.0,62.0,67.0,68.0,59.0,11.0,12.0,12.0,13.0,16.0
237217,N. Hansen,23,66,850000.0,2000.0,1720.0,Right,1.0,3.0,3.0,High/ Medium,70.0,170.0,59.0,63.0,58.0,66.0,48.0,65.0,61.0,60.0,48.0,66.0,83.0,85.0,69.0,60.0,76.0,70.0,79.0,65.0,58.0,57.0,54.0,43.0,63.0,49.0,59.0,65.0,49.0,23.0,31.0,8.0,9.0,12.0,12.0,12.0
231834,N. Rinderknecht,20,62,650000.0,3000.0,1686.0,Right,1.0,3.0,2.0,Medium/ Medium,72.0,170.0,46.0,39.0,54.0,64.0,37.0,57.0,39.0,39.0,62.0,60.0,62.0,65.0,65.0,63.0,64.0,58.0,78.0,73.0,75.0,54.0,67.0,63.0,52.0,56.0,48.0,53.0,52.0,66.0,65.0,15.0,9.0,14.0,14.0,11.0
234502,K. Enghardt,26,64,450000.0,3000.0,1620.0,Left,1.0,2.0,2.0,Medium/ High,73.0,183.0,48.0,34.0,64.0,64.0,34.0,56.0,36.0,34.0,60.0,63.0,63.0,69.0,55.0,58.0,64.0,55.0,75.0,75.0,68.0,41.0,62.0,59.0,42.0,49.0,57.0,63.0,60.0,62.0,62.0,9.0,7.0,8.0,14.0,13.0
240458,Ander Guevara,20,66,1000000.0,6000.0,1696.0,Right,1.0,3.0,3.0,Medium/ Medium,71.0,161.0,60.0,61.0,46.0,70.0,37.0,66.0,61.0,59.0,67.0,69.0,60.0,56.0,68.0,60.0,67.0,47.0,62.0,53.0,53.0,63.0,53.0,53.0,56.0,70.0,51.0,63.0,48.0,63.0,52.0,14.0,12.0,11.0,14.0,14.0
227866,P. Kirkevold,27,69,1100000.0,6000.0,1771.0,Left,1.0,3.0,3.0,High/ High,73.0,198.0,64.0,70.0,64.0,63.0,61.0,65.0,63.0,67.0,58.0,67.0,68.0,69.0,60.0,63.0,64.0,72.0,65.0,82.0,82.0,62.0,77.0,26.0,70.0,56.0,60.0,68.0,40.0,27.0,26.0,14.0,6.0,13.0,11.0,16.0
213667,D. Conroy,22,57,120000.0,2000.0,1281.0,Right,1.0,3.0,2.0,Medium/ Medium,71.0,172.0,27.0,16.0,64.0,55.0,21.0,36.0,21.0,30.0,57.0,52.0,56.0,50.0,45.0,45.0,52.0,40.0,59.0,58.0,68.0,24.0,43.0,51.0,28.0,32.0,34.0,56.0,45.0,61.0,62.0,9.0,6.0,13.0,12.0,9.0
184484,G. Sigurðsson,28,82,22500000.0,125000.0,2096.0,Right,3.0,5.0,3.0,High/ High,73.0,181.0,86.0,77.0,60.0,84.0,75.0,80.0,87.0,86.0,80.0,85.0,58.0,55.0,68.0,78.0,63.0,83.0,68.0,86.0,68.0,86.0,57.0,55.0,79.0,86.0,79.0,84.0,57.0,57.0,55.0,13.0,8.0,10.0,15.0,12.0
237429,G. Miura,23,67,1000000.0,4000.0,1466.0,Right,1.0,3.0,2.0,Medium/ Medium,72.0,170.0,43.0,21.0,68.0,59.0,20.0,35.0,25.0,42.0,52.0,47.0,63.0,62.0,50.0,60.0,64.0,31.0,73.0,71.0,73.0,18.0,64.0,65.0,40.0,23.0,41.0,53.0,64.0,71.0,68.0,8.0,12.0,8.0,14.0,11.0
205053,R. McCabe,25,63,450000.0,1000.0,1791.0,Right,1.0,4.0,2.0,Medium/ Medium,68.0,163.0,60.0,46.0,45.0,64.0,60.0,61.0,61.0,60.0,64.0,62.0,72.0,74.0,78.0,60.0,72.0,65.0,82.0,76.0,63.0,60.0,62.0,55.0,56.0,65.0,60.0,68.0,48.0,60.0,56.0,14.0,7.0,6.0,7.0,10.0
245152,S. Giménez,17,56,200000.0,2000.0,1323.0,Right,1.0,3.0,2.0,High/ Low,72.0,152.0,36.0,65.0,65.0,45.0,45.0,45.0,40.0,36.0,39.0,53.0,55.0,52.0,52.0,51.0,66.0,52.0,63.0,55.0,47.0,52.0,29.0,14.0,55.0,48.0,74.0,48.0,14.0,14.0,13.0,6.0,14.0,12.0,6.0,10.0
161468,P. Guiñazú,39,75,450000.0,10000.0,1876.0,Left,1.0,3.0,3.0,Low/ High,69.0,150.0,63.0,48.0,60.0,82.0,25.0,63.0,65.0,30.0,68.0,70.0,58.0,61.0,56.0,58.0,77.0,65.0,75.0,89.0,79.0,60.0,84.0,73.0,67.0,69.0,55.0,74.0,76.0,76.0,68.0,12.0,10.0,12.0,9.0,13.0
230983,M. Firenze,25,65,650000.0,1000.0,1514.0,Right,1.0,3.0,3.0,High/ Medium,71.0,154.0,30.0,68.0,63.0,69.0,49.0,67.0,56.0,33.0,61.0,66.0,54.0,53.0,69.0,59.0,71.0,59.0,72.0,52.0,52.0,51.0,29.0,19.0,62.0,62.0,66.0,59.0,30.0,23.0,21.0,10.0,14.0,10.0,6.0,8.0
228544,S. Daham,22,65,900000.0,2000.0,1748.0,Right,1.0,2.0,3.0,Medium/ Medium,71.0,154.0,58.0,54.0,53.0,69.0,40.0,63.0,60.0,63.0,68.0,65.0,73.0,74.0,79.0,58.0,72.0,62.0,59.0,74.0,64.0,44.0,65.0,56.0,61.0,64.0,45.0,65.0,49.0,55.0,52.0,13.0,6.0,6.0,15.0,9.0
241298,Liu Huan,29,60,160000.0,3000.0,1467.0,Right,1.0,2.0,2.0,Medium/ Medium,72.0,163.0,56.0,30.0,63.0,57.0,27.0,45.0,32.0,25.0,53.0,61.0,63.0,58.0,53.0,47.0,62.0,52.0,70.0,62.0,58.0,26.0,53.0,59.0,34.0,27.0,46.0,42.0,54.0,65.0,64.0,13.0,13.0,11.0,14.0,14.0
181702,Y. Uekusa,35,56,20000.0,1000.0,1303.0,Right,1.0,2.0,1.0,Medium/ Medium,73.0,176.0,35.0,16.0,28.0,46.0,13.0,13.0,37.0,19.0,66.0,35.0,63.0,60.0,61.0,65.0,56.0,40.0,54.0,44.0,54.0,18.0,45.0,16.0,15.0,48.0,33.0,34.0,10.0,23.0,17.0,46.0,48.0,59.0,55.0,65.0
228795,M. Abu Shararah,27,60,240000.0,3000.0,1502.0,Right,1.0,3.0,2.0,Medium/ Low,69.0,168.0,40.0,62.0,54.0,57.0,50.0,58.0,38.0,35.0,44.0,51.0,72.0,71.0,69.0,51.0,66.0,64.0,75.0,58.0,72.0,57.0,60.0,12.0,58.0,48.0,66.0,55.0,17.0,18.0,16.0,14.0,11.0,11.0,13.0,14.0
239819,S. Seth,20,60,325000.0,1000.0,1496.0,Right,1.0,2.0,2.0,Medium/ Medium,67.0,143.0,45.0,34.0,53.0,45.0,30.0,65.0,41.0,33.0,33.0,56.0,70.0,68.0,65.0,59.0,84.0,31.0,63.0,66.0,58.0,26.0,53.0,59.0,50.0,34.0,39.0,60.0,55.0,66.0,62.0,11.0,10.0,8.0,13.0,11.0
225663,A. Golovin,22,79,17000000.0,61000.0,2107.0,Right,1.0,4.0,4.0,High/ High,71.0,152.0,69.0,72.0,38.0,80.0,70.0,86.0,75.0,79.0,73.0,82.0,80.0,83.0,82.0,79.0,78.0,76.0,63.0,85.0,54.0,75.0,81.0,70.0,73.0,78.0,52.0,80.0,67.0,75.0,66.0,12.0,14.0,14.0,10.0,16.0
142754,J. Mascherano,34,80,4500000.0,20000.0,1973.0,Right,4.0,3.0,2.0,Low/ High,69.0,161.0,63.0,42.0,66.0,79.0,51.0,58.0,63.0,50.0,75.0,80.0,69.0,62.0,72.0,79.0,78.0,76.0,80.0,76.0,72.0,55.0,88.0,85.0,51.0,68.0,60.0,81.0,78.0,81.0,82.0,6.0,10.0,8.0,5.0,5.0
227838,C. Núñez,25,69,1300000.0,2000.0,1739.0,Right,1.0,3.0,3.0,High/ Medium,68.0,165.0,58.0,69.0,56.0,60.0,68.0,71.0,60.0,41.0,54.0,71.0,81.0,79.0,75.0,68.0,76.0,71.0,79.0,63.0,75.0,60.0,57.0,23.0,67.0,58.0,57.0,69.0,26.0,34.0,30.0,6.0,10.0,13.0,13.0,10.0
213521,S. Raheriharimanana,24,60,220000.0,1000.0,1618.0,Right,1.0,3.0,2.0,Medium/ Medium,66.0,141.0,50.0,33.0,49.0,68.0,48.0,59.0,49.0,50.0,63.0,61.0,62.0,43.0,73.0,59.0,84.0,62.0,60.0,56.0,40.0,42.0,64.0,52.0,53.0,53.0,53.0,49.0,51.0,60.0,67.0,10.0,11.0,12.0,14.0,7.0
242276,Wang Ziming,21,56,140000.0,2000.0,1442.0,Right,1.0,3.0,2.0,Medium/ Medium,74.0,168.0,36.0,54.0,55.0,47.0,40.0,50.0,45.0,42.0,37.0,50.0,67.0,68.0,56.0,53.0,72.0,52.0,61.0,59.0,71.0,53.0,45.0,20.0,54.0,49.0,63.0,51.0,30.0,25.0,32.0,13.0,9.0,10.0,14.0,10.0
163600,J. Ruddy,31,72,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,73.0,72.0,73.0
243201,Álex Domínguez,19,63,650000.0,1000.0,1091.0,Right,1.0,2.0,1.0,Medium/ Medium,74.0,176.0,24.0,7.0,10.0,47.0,8.0,15.0,12.0,31.0,31.0,35.0,39.0,47.0,56.0,66.0,45.0,36.0,51.0,36.0,41.0,18.0,17.0,12.0,7.0,38.0,13.0,43.0,11.0,21.0,10.0,60.0,61.0,63.0,59.0,64.0
244343,Ricardo Rodrigues,23,64,600000.0,3000.0,1607.0,Right,1.0,3.0,3.0,Medium/ Low,69.0,148.0,48.0,61.0,59.0,61.0,58.0,63.0,56.0,40.0,51.0,65.0,74.0,73.0,72.0,61.0,82.0,65.0,72.0,58.0,58.0,62.0,46.0,24.0,63.0,54.0,61.0,60.0,18.0,31.0,21.0,10.0,13.0,6.0,12.0,9.0
215057,I. Marcone,28,79,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,12.0,16.0,10.0
241135,J. Collins,23,68,1000000.0,4000.0,1678.0,Left,1.0,3.0,3.0,High/ Medium,72.0,168.0,66.0,29.0,53.0,65.0,35.0,71.0,52.0,32.0,47.0,70.0,86.0,83.0,77.0,64.0,74.0,42.0,69.0,77.0,73.0,31.0,62.0,60.0,51.0,46.0,35.0,53.0,62.0,66.0,59.0,8.0,6.0,10.0,7.0,10.0
223956,R. Cota,22,64,700000.0,5000.0,1652.0,Left,1.0,3.0,3.0,Medium/ Medium,71.0,154.0,63.0,53.0,44.0,64.0,49.0,70.0,53.0,42.0,60.0,65.0,78.0,70.0,73.0,47.0,53.0,67.0,36.0,36.0,59.0,44.0,29.0,62.0,64.0,64.0,62.0,50.0,55.0,65.0,63.0,15.0,9.0,7.0,16.0,15.0
223959,L. Torreira,22,82,25000000.0,98000.0,2111.0,Right,2.0,3.0,3.0,Medium/ High,66.0,141.0,74.0,50.0,55.0,83.0,65.0,78.0,66.0,76.0,77.0,81.0,81.0,74.0,83.0,79.0,93.0,78.0,52.0,85.0,66.0,74.0,85.0,87.0,65.0,74.0,48.0,78.0,84.0,84.0,75.0,5.0,5.0,13.0,7.0,9.0
211999,R. Khedira,24,74,6000000.0,17000.0,1720.0,Right,1.0,3.0,2.0,Medium/ Medium,74.0,185.0,42.0,34.0,67.0,77.0,29.0,57.0,38.0,41.0,67.0,68.0,54.0,59.0,59.0,65.0,57.0,58.0,66.0,79.0,79.0,51.0,79.0,74.0,43.0,59.0,46.0,66.0,69.0,78.0,72.0,9.0,13.0,11.0,12.0,8.0
210880,R. Fiamozzi,25,70,2000000.0,3000.0,1827.0,Right,1.0,2.0,3.0,High/ Medium,70.0,168.0,66.0,49.0,42.0,68.0,33.0,63.0,52.0,41.0,68.0,63.0,80.0,90.0,80.0,67.0,72.0,51.0,83.0,92.0,77.0,47.0,62.0,55.0,62.0,51.0,47.0,59.0,72.0,65.0,66.0,14.0,15.0,12.0,7.0,15.0
202533,M. Harriman,25,65,550000.0,2000.0,1734.0,Right,1.0,2.0,2.0,High/ High,66.0,163.0,65.0,43.0,55.0,63.0,54.0,61.0,48.0,29.0,53.0,60.0,83.0,78.0,76.0,55.0,77.0,45.0,88.0,76.0,71.0,56.0,59.0,56.0,53.0,50.0,44.0,55.0,60.0,63.0,64.0,11.0,8.0,7.0,13.0,10.0
199829,Timor,28,75,5500000.0,11000.0,1959.0,Left,1.0,3.0,3.0,Medium/ High,73.0,176.0,62.0,44.0,59.0,80.0,53.0,64.0,77.0,81.0,77.0,72.0,53.0,54.0,53.0,69.0,62.0,79.0,78.0,75.0,76.0,78.0,77.0,75.0,59.0,75.0,69.0,69.0,65.0,74.0,68.0,8.0,8.0,6.0,16.0,13.0
202905,C. Nyman,25,71,3000000.0,5000.0,1746.0,Right,1.0,3.0,3.0,High/ High,73.0,181.0,51.0,70.0,65.0,66.0,70.0,68.0,54.0,47.0,45.0,69.0,83.0,81.0,69.0,77.0,59.0,67.0,80.0,80.0,75.0,56.0,74.0,30.0,72.0,70.0,65.0,66.0,21.0,21.0,14.0,9.0,8.0,8.0,10.0,12.0
193091,B. Nuytinck,28,74,5500000.0,22000.0,1545.0,Left,1.0,2.0,2.0,Low/ Medium,75.0,181.0,30.0,32.0,70.0,58.0,40.0,50.0,46.0,34.0,62.0,58.0,34.0,50.0,40.0,68.0,38.0,62.0,64.0,55.0,78.0,36.0,74.0,76.0,28.0,44.0,46.0,69.0,78.0,78.0,72.0,7.0,6.0,10.0,12.0,9.0
230209,Hugo Goiteira,26,74,4900000.0,18000.0,1641.0,Right,1.0,2.0,2.0,Medium/ Medium,75.0,194.0,41.0,41.0,76.0,66.0,54.0,50.0,53.0,40.0,70.0,55.0,46.0,41.0,33.0,64.0,32.0,72.0,58.0,61.0,88.0,41.0,87.0,72.0,32.0,43.0,48.0,64.0,77.0,74.0,66.0,7.0,16.0,12.0,11.0,14.0
222355,L. Valzania,22,69,1600000.0,11000.0,1724.0,Right,1.0,3.0,3.0,Medium/ Medium,72.0,170.0,49.0,56.0,46.0,70.0,38.0,70.0,52.0,48.0,68.0,70.0,75.0,69.0,59.0,66.0,63.0,63.0,60.0,73.0,61.0,67.0,55.0,63.0,66.0,66.0,45.0,62.0,61.0,59.0,51.0,6.0,5.0,8.0,9.0,7.0
244521,I. Durmuş,24,65,700000.0,3000.0,1747.0,Left,1.0,3.0,3.0,Medium/ Medium,71.0,161.0,63.0,64.0,35.0,63.0,57.0,65.0,64.0,61.0,56.0,61.0,80.0,75.0,67.0,61.0,70.0,64.0,60.0,64.0,56.0,62.0,56.0,57.0,60.0,65.0,60.0,62.0,50.0,55.0,51.0,7.0,10.0,7.0,9.0,12.0
212771,Rodolfo,25,70,2200000.0,8000.0,1757.0,Left,1.0,2.0,3.0,Medium/ Medium,67.0,146.0,61.0,66.0,40.0,65.0,49.0,74.0,65.0,64.0,63.0,75.0,78.0,81.0,81.0,62.0,79.0,73.0,57.0,63.0,48.0,72.0,52.0,39.0,64.0,64.0,61.0,61.0,37.0,39.0,36.0,11.0,11.0,10.0,10.0,7.0
242836,K. Krolicki,22,63,525000.0,2000.0,1697.0,Right,1.0,2.0,2.0,Medium/ High,70.0,154.0,51.0,44.0,44.0,69.0,47.0,61.0,52.0,42.0,59.0,61.0,72.0,69.0,78.0,63.0,76.0,52.0,55.0,83.0,52.0,46.0,71.0,57.0,53.0,58.0,45.0,63.0,64.0,60.0,48.0,12.0,11.0,15.0,15.0,12.0
243451,M. Nilor,20,59,280000.0,4000.0,1393.0,Right,1.0,2.0,2.0,Medium/ Medium,71.0,176.0,29.0,66.0,70.0,52.0,53.0,49.0,39.0,35.0,31.0,59.0,44.0,48.0,49.0,49.0,62.0,62.0,70.0,50.0,67.0,53.0,53.0,21.0,52.0,46.0,65.0,49.0,21.0,21.0,27.0,5.0,15.0,7.0,10.0,13.0
152724,D. Pugh,35,60,90000.0,2000.0,1684.0,Left,1.0,2.0,2.0,Low/ Medium,72.0,168.0,61.0,50.0,61.0,61.0,50.0,51.0,64.0,60.0,63.0,59.0,49.0,44.0,59.0,56.0,63.0,62.0,69.0,63.0,64.0,55.0,72.0,61.0,54.0,60.0,44.0,61.0,55.0,61.0,58.0,11.0,15.0,8.0,10.0,11.0
188388,R. Boudebouz,28,80,2375850.460666194,9542.168674698794,1588.3883770375621,Right,1.0,3.0,2.0,Medium/ Medium,71.15733522324592,165.91335227272728,49.44744318181818,45.14772727272727,52.00994318181818,58.39772727272727,42.90482954545455,55.03693181818182,47.08664772727273,42.78053977272727,52.40269886363637,58.06889204545455,64.48082386363636,64.4012784090909,63.53409090909091,61.44318181818182,63.80539772727273,54.86505681818182,64.5909090909091,62.60298295454545,64.63352272727273,46.54048295454545,55.34303977272727,46.33948863636363,49.50426136363637,53.19105113636363,48.43892045454545,58.11292613636363,58.11292613636362,47.32173295454545,45.34872159090909,16.587357954545453,16.428267045454547,16.0,10.0,14.0
238072,E. Löwen,21,70,2500000.0,9000.0,1837.0,Right,1.0,4.0,3.0,Medium/ High,74.0,201.0,58.0,49.0,64.0,75.0,46.0,70.0,57.0,59.0,64.0,74.0,63.0,71.0,60.0,65.0,61.0,74.0,62.0,88.0,86.0,61.0,72.0,59.0,61.0,70.0,36.0,58.0,61.0,66.0,60.0,5.0,10.0,5.0,12.0,13.0
177597,R. Taylor,30,66,625000.0,4000.0,1682.0,Left,1.0,3.0,2.0,Medium/ Low,74.0,150.0,52.0,62.0,68.0,62.0,64.0,60.0,55.0,45.0,54.0,68.0,51.0,58.0,66.0,57.0,61.0,65.0,77.0,76.0,80.0,59.0,66.0,49.0,73.0,63.0,66.0,77.0,30.0,28.0,24.0,9.0,7.0,6.0,10.0,11.0
171083,R. O'Donovan,32,66,525000.0,2000.0,1683.0,Right,1.0,3.0,2.0,High/ Medium,70.0,141.0,51.0,69.0,59.0,56.0,66.0,62.0,52.0,35.0,45.0,62.0,81.0,72.0,85.0,65.0,90.0,64.0,87.0,67.0,60.0,62.0,81.0,26.0,66.0,57.0,61.0,68.0,20.0,17.0,18.0,13.0,6.0,10.0,11.0,7.0
244140,A. Bakir,17,58,250000.0,3000.0,1434.0,Right,1.0,3.0,3.0,Medium/ Medium,70.0,152.0,61.0,48.0,43.0,55.0,52.0,65.0,54.0,44.0,54.0,64.0,67.0,65.0,69.0,46.0,69.0,51.0,62.0,49.0,51.0,41.0,39.0,22.0,44.0,42.0,49.0,48.0,33.0,26.0,24.0,7.0,12.0,9.0,11.0,6.0
237224,B. Wright,23,59,230000.0,1000.0,1353.0,Right,1.0,2.0,2.0,Medium/ Medium,72.0,194.0,29.0,59.0,64.0,37.0,53.0,57.0,39.0,35.0,27.0,62.0,43.0,48.0,56.0,46.0,49.0,67.0,66.0,45.0,76.0,47.0,63.0,22.0,60.0,41.0,55.0,53.0,25.0,15.0,17.0,8.0,12.0,11.0,5.0,14.0
243687,H. Pritchard,25,57,130000.0,1000.0,1359.0,Left,1.0,3.0,2.0,Medium/ Medium,72.0,174.0,54.0,49.0,38.0,54.0,40.0,59.0,38.0,35.0,47.0,58.0,69.0,71.0,56.0,49.0,60.0,52.0,43.0,49.0,36.0,31.0,28.0,35.0,49.0,53.0,46.0,44.0,39.0,37.0,32.0,15.0,9.0,6.0,8.0,14.0
244204,N. Katić,21,71,3800000.0,20000.0,1568.0,Right,1.0,2.0,2.0,Medium/ High,76.0,176.0,29.0,27.0,69.0,60.0,26.0,56.0,27.0,26.0,56.0,61.0,73.0,72.0,57.0,63.0,56.0,43.0,76.0,68.0,78.0,37.0,77.0,68.0,28.0,35.0,33.0,67.0,67.0,72.0,73.0,9.0,7.0,12.0,14.0,13.0
241200,D. Stynes,19,56,150000.0,1000.0,1466.0,Right,1.0,4.0,3.0,High/ Medium,72.0,154.0,54.0,41.0,39.0,53.0,38.0,62.0,66.0,65.0,48.0,59.0,63.0,66.0,61.0,52.0,63.0,49.0,61.0,39.0,63.0,38.0,35.0,30.0,54.0,60.0,48.0,57.0,31.0,39.0,41.0,7.0,12.0,6.0,11.0,12.0
